PULocationID,Date,Hours,count
90,2017-01-04,0,98
90,2017-01-04,1,61
90,2017-01-04,2,42
90,2017-01-04,3,43
90,2017-01-04,4,33
90,2017-01-04,5,50
90,2017-01-04,6,156
90,2017-01-04,7,222
90,2017-01-04,8,239
90,2017-01-04,9,336
90,2017-01-04,10,231
90,2017-01-04,11,211
90,2017-01-04,12,192
90,2017-01-04,13,217
90,2017-01-04,14,271
90,2017-01-04,15,255
90,2017-01-04,16,221
90,2017-01-04,17,267
90,2017-01-04,18,462
90,2017-01-04,19,429
90,2017-01-04,20,347
90,2017-01-04,21,346
90,2017-01-04,22,228
90,2017-01-04,23,136
90,2017-01-05,0,126
90,2017-01-05,1,78
90,2017-01-05,2,54
90,2017-01-05,3,59
90,2017-01-05,4,39
90,2017-01-05,5,65
90,2017-01-05,6,151
90,2017-01-05,7,272
90,2017-01-05,8,296
90,2017-01-05,9,365
90,2017-01-05,10,260
90,2017-01-05,11,255
90,2017-01-05,12,265
90,2017-01-05,13,241
90,2017-01-05,14,306
90,2017-01-05,15,262
90,2017-01-05,16,259
90,2017-01-05,17,271
90,2017-01-05,18,427
90,2017-01-05,19,407
90,2017-01-05,20,400
90,2017-01-05,21,379
90,2017-01-05,22,264
90,2017-01-05,23,211
90,2017-01-06,0,199
90,2017-01-06,1,107
90,2017-01-06,2,85
90,2017-01-06,3,68
90,2017-01-06,4,44
90,2017-01-06,5,75
90,2017-01-06,6,161
90,2017-01-06,7,263
90,2017-01-06,8,322
90,2017-01-06,9,291
90,2017-01-06,10,248
90,2017-01-06,11,226
90,2017-01-06,12,231
90,2017-01-06,13,226
90,2017-01-06,14,337
90,2017-01-06,15,261
90,2017-01-06,16,255
90,2017-01-06,17,310
90,2017-01-06,18,482
90,2017-01-06,19,482
90,2017-01-06,20,401
90,2017-01-06,21,423
90,2017-01-06,22,381
90,2017-01-06,23,384
90,2017-01-07,0,322
90,2017-01-07,1,282
90,2017-01-07,2,215
90,2017-01-07,3,189
90,2017-01-07,4,105
90,2017-01-07,5,64
90,2017-01-07,6,66
90,2017-01-07,7,94
90,2017-01-07,8,172
90,2017-01-07,9,276
90,2017-01-07,10,345
90,2017-01-07,11,389
90,2017-01-07,12,352
90,2017-01-07,13,383
90,2017-01-07,14,400
90,2017-01-07,15,383
90,2017-01-07,16,259
90,2017-01-07,17,214
90,2017-01-07,18,361
90,2017-01-07,19,383
90,2017-01-07,20,327
90,2017-01-07,21,296
90,2017-01-07,22,344
90,2017-01-07,23,379
90,2017-01-08,0,282
90,2017-01-08,1,239
90,2017-01-08,2,193
90,2017-01-08,3,151
90,2017-01-08,4,85
90,2017-01-08,5,47
90,2017-01-08,6,53
90,2017-01-08,7,67
90,2017-01-08,8,133
90,2017-01-08,9,236
90,2017-01-08,10,256
90,2017-01-08,11,365
90,2017-01-08,12,389
90,2017-01-08,13,432
90,2017-01-08,14,424
90,2017-01-08,15,471
90,2017-01-08,16,437
90,2017-01-08,17,363
90,2017-01-08,18,390
90,2017-01-08,19,375
90,2017-01-08,20,292
90,2017-01-08,21,227
90,2017-01-08,22,158
90,2017-01-08,23,159
90,2017-01-09,0,68
90,2017-01-09,1,39
90,2017-01-09,2,44
90,2017-01-09,3,43
90,2017-01-09,4,32
90,2017-01-09,5,84
90,2017-01-09,6,169
90,2017-01-09,7,194
90,2017-01-09,8,276
90,2017-01-09,9,414
90,2017-01-09,10,258
90,2017-01-09,11,247
90,2017-01-09,12,234
90,2017-01-09,13,284
90,2017-01-09,14,268
90,2017-01-09,15,248
90,2017-01-09,16,240
90,2017-01-09,17,300
90,2017-01-09,18,416
90,2017-01-09,19,422
90,2017-01-09,20,337
90,2017-01-09,21,287
90,2017-01-09,22,236
90,2017-01-09,23,137
90,2017-01-10,0,155
90,2017-01-10,1,65
90,2017-01-10,2,46
90,2017-01-10,3,28
90,2017-01-10,4,34
90,2017-01-10,5,64
90,2017-01-10,6,160
90,2017-01-10,7,266
90,2017-01-10,8,311
90,2017-01-10,9,330
90,2017-01-10,10,246
90,2017-01-10,11,227
90,2017-01-10,12,244
90,2017-01-10,13,297
90,2017-01-10,14,309
90,2017-01-10,15,266
90,2017-01-10,16,255
90,2017-01-10,17,295
90,2017-01-10,18,424
90,2017-01-10,19,414
90,2017-01-10,20,365
90,2017-01-10,21,348
90,2017-01-10,22,250
90,2017-01-10,23,166
90,2017-01-11,0,123
90,2017-01-11,1,64
90,2017-01-11,2,53
90,2017-01-11,3,80
90,2017-01-11,4,32
90,2017-01-11,5,62
90,2017-01-11,6,157
90,2017-01-11,7,298
90,2017-01-11,8,343
90,2017-01-11,9,312
90,2017-01-11,10,258
90,2017-01-11,11,224
90,2017-01-11,12,245
90,2017-01-11,13,287
90,2017-01-11,14,283
90,2017-01-11,15,271
90,2017-01-11,16,233
90,2017-01-11,17,269
90,2017-01-11,18,419
90,2017-01-11,19,429
90,2017-01-11,20,337
90,2017-01-11,21,462
90,2017-01-11,22,315
90,2017-01-11,23,189
90,2017-01-12,0,125
90,2017-01-12,1,79
90,2017-01-12,2,58
90,2017-01-12,3,46
90,2017-01-12,4,36
90,2017-01-12,5,74
90,2017-01-12,6,163
90,2017-01-12,7,282
90,2017-01-12,8,351
90,2017-01-12,9,297
90,2017-01-12,10,261
90,2017-01-12,11,261
90,2017-01-12,12,248
90,2017-01-12,13,276
90,2017-01-12,14,286
90,2017-01-12,15,269
90,2017-01-12,16,229
90,2017-01-12,17,315
90,2017-01-12,18,383
90,2017-01-12,19,450
90,2017-01-12,20,383
90,2017-01-12,21,395
90,2017-01-12,22,318
90,2017-01-12,23,258
90,2017-01-13,0,219
90,2017-01-13,1,152
90,2017-01-13,2,136
90,2017-01-13,3,92
90,2017-01-13,4,40
90,2017-01-13,5,76
90,2017-01-13,6,159
90,2017-01-13,7,271
90,2017-01-13,8,279
90,2017-01-13,9,295
90,2017-01-13,10,263
90,2017-01-13,11,217
90,2017-01-13,12,245
90,2017-01-13,13,264
90,2017-01-13,14,307
90,2017-01-13,15,321
90,2017-01-13,16,295
90,2017-01-13,17,332
90,2017-01-13,18,529
90,2017-01-13,19,521
90,2017-01-13,20,436
90,2017-01-13,21,443
90,2017-01-13,22,426
90,2017-01-13,23,432
90,2017-01-14,0,396
90,2017-01-14,1,305
90,2017-01-14,2,261
90,2017-01-14,3,165
90,2017-01-14,4,107
90,2017-01-14,5,79
90,2017-01-14,6,72
90,2017-01-14,7,96
90,2017-01-14,8,165
90,2017-01-14,9,270
90,2017-01-14,10,309
90,2017-01-14,11,341
90,2017-01-14,12,361
90,2017-01-14,13,425
90,2017-01-14,14,475
90,2017-01-14,15,504
90,2017-01-14,16,375
90,2017-01-14,17,419
90,2017-01-14,18,440
90,2017-01-14,19,452
90,2017-01-14,20,407
90,2017-01-14,21,438
90,2017-01-14,22,347
90,2017-01-14,23,417
90,2017-01-15,0,332
90,2017-01-15,1,314
90,2017-01-15,2,277
90,2017-01-15,3,196
90,2017-01-15,4,133
90,2017-01-15,5,78
90,2017-01-15,6,70
90,2017-01-15,7,78
90,2017-01-15,8,125
90,2017-01-15,9,178
90,2017-01-15,10,275
90,2017-01-15,11,300
90,2017-01-15,12,335
90,2017-01-15,13,374
90,2017-01-15,14,394
90,2017-01-15,15,442
90,2017-01-15,16,370
90,2017-01-15,17,357
90,2017-01-15,18,412
90,2017-01-15,19,344
90,2017-01-15,20,358
90,2017-01-15,21,287
90,2017-01-15,22,260
90,2017-01-15,23,271
90,2017-01-16,0,207
90,2017-01-16,1,140
90,2017-01-16,2,120
90,2017-01-16,3,95
90,2017-01-16,4,72
90,2017-01-16,5,67
90,2017-01-16,6,81
90,2017-01-16,7,99
90,2017-01-16,8,186
90,2017-01-16,9,222
90,2017-01-16,10,231
90,2017-01-16,11,241
90,2017-01-16,12,268
90,2017-01-16,13,324
90,2017-01-16,14,352
90,2017-01-16,15,312
90,2017-01-16,16,259
90,2017-01-16,17,331
90,2017-01-16,18,342
90,2017-01-16,19,294
90,2017-01-16,20,233
90,2017-01-16,21,231
90,2017-01-16,22,183
90,2017-01-16,23,116
90,2017-01-17,0,79
90,2017-01-17,1,55
90,2017-01-17,2,42
90,2017-01-17,3,28
90,2017-01-17,4,33
90,2017-01-17,5,76
90,2017-01-17,6,166
90,2017-01-17,7,276
90,2017-01-17,8,312
90,2017-01-17,9,373
90,2017-01-17,10,290
90,2017-01-17,11,274
90,2017-01-17,12,277
90,2017-01-17,13,268
90,2017-01-17,14,276
90,2017-01-17,15,301
90,2017-01-17,16,262
90,2017-01-17,17,343
90,2017-01-17,18,452
90,2017-01-17,19,405
90,2017-01-17,20,409
90,2017-01-17,21,321
90,2017-01-17,22,251
90,2017-01-17,23,172
90,2017-01-18,0,102
90,2017-01-18,1,78
90,2017-01-18,2,68
90,2017-01-18,3,59
90,2017-01-18,4,36
90,2017-01-18,5,60
90,2017-01-18,6,172
90,2017-01-18,7,313
90,2017-01-18,8,361
90,2017-01-18,9,321
90,2017-01-18,10,277
90,2017-01-18,11,252
90,2017-01-18,12,260
90,2017-01-18,13,303
90,2017-01-18,14,290
90,2017-01-18,15,282
90,2017-01-18,16,218
90,2017-01-18,17,289
90,2017-01-18,18,455
90,2017-01-18,19,497
90,2017-01-18,20,401
90,2017-01-18,21,374
90,2017-01-18,22,317
90,2017-01-18,23,196
90,2017-01-19,0,118
90,2017-01-19,1,92
90,2017-01-19,2,88
90,2017-01-19,3,62
90,2017-01-19,4,39
90,2017-01-19,5,56
90,2017-01-19,6,161
90,2017-01-19,7,298
90,2017-01-19,8,334
90,2017-01-19,9,303
90,2017-01-19,10,295
90,2017-01-19,11,252
90,2017-01-19,12,278
90,2017-01-19,13,286
90,2017-01-19,14,318
90,2017-01-19,15,288
90,2017-01-19,16,267
90,2017-01-19,17,333
90,2017-01-19,18,406
90,2017-01-19,19,485
90,2017-01-19,20,388
90,2017-01-19,21,422
90,2017-01-19,22,344
90,2017-01-19,23,276
90,2017-01-20,0,193
90,2017-01-20,1,151
90,2017-01-20,2,120
90,2017-01-20,3,78
90,2017-01-20,4,64
90,2017-01-20,5,68
90,2017-01-20,6,150
90,2017-01-20,7,243
90,2017-01-20,8,317
90,2017-01-20,9,305
90,2017-01-20,10,271
90,2017-01-20,11,225
90,2017-01-20,12,275
90,2017-01-20,13,328
90,2017-01-20,14,338
90,2017-01-20,15,361
90,2017-01-20,16,296
90,2017-01-20,17,379
90,2017-01-20,18,427
90,2017-01-20,19,445
90,2017-01-20,20,411
90,2017-01-20,21,373
90,2017-01-20,22,359
90,2017-01-20,23,395
90,2017-01-21,0,340
90,2017-01-21,1,262
90,2017-01-21,2,237
90,2017-01-21,3,148
90,2017-01-21,4,164
90,2017-01-21,5,97
90,2017-01-21,6,78
90,2017-01-21,7,107
90,2017-01-21,8,153
90,2017-01-21,9,245
90,2017-01-21,10,328
90,2017-01-21,11,310
90,2017-01-21,12,406
90,2017-01-21,13,409
90,2017-01-21,14,382
90,2017-01-21,15,355
90,2017-01-21,16,334
90,2017-01-21,17,429
90,2017-01-21,18,454
90,2017-01-21,19,486
90,2017-01-21,20,464
90,2017-01-21,21,367
90,2017-01-21,22,402
90,2017-01-21,23,460
90,2017-01-22,0,386
90,2017-01-22,1,365
90,2017-01-22,2,270
90,2017-01-22,3,228
90,2017-01-22,4,149
90,2017-01-22,5,75
90,2017-01-22,6,67
90,2017-01-22,7,74
90,2017-01-22,8,129
90,2017-01-22,9,168
90,2017-01-22,10,284
90,2017-01-22,11,343
90,2017-01-22,12,356
90,2017-01-22,13,407
90,2017-01-22,14,469
90,2017-01-22,15,486
90,2017-01-22,16,411
90,2017-01-22,17,352
90,2017-01-22,18,384
90,2017-01-22,19,252
90,2017-01-22,20,245
90,2017-01-22,21,236
90,2017-01-22,22,167
90,2017-01-22,23,129
90,2017-01-23,0,84
90,2017-01-23,1,60
90,2017-01-23,2,57
90,2017-01-23,3,32
90,2017-01-23,4,31
90,2017-01-23,5,58
90,2017-01-23,6,179
90,2017-01-23,7,236
90,2017-01-23,8,301
90,2017-01-23,9,398
90,2017-01-23,10,292
90,2017-01-23,11,236
90,2017-01-23,12,269
90,2017-01-23,13,271
90,2017-01-23,14,233
90,2017-01-23,15,304
90,2017-01-23,16,204
90,2017-01-23,17,346
90,2017-01-23,18,440
90,2017-01-23,19,362
90,2017-01-23,20,292
90,2017-01-23,21,219
90,2017-01-23,22,180
90,2017-01-23,23,88
90,2017-01-24,0,69
90,2017-01-24,1,40
90,2017-01-24,2,29
90,2017-01-24,3,16
90,2017-01-24,4,24
90,2017-01-24,5,49
90,2017-01-24,6,180
90,2017-01-24,7,273
90,2017-01-24,8,291
90,2017-01-24,9,336
90,2017-01-24,10,256
90,2017-01-24,11,245
90,2017-01-24,12,304
90,2017-01-24,13,285
90,2017-01-24,14,286
90,2017-01-24,15,268
90,2017-01-24,16,210
90,2017-01-24,17,281
90,2017-01-24,18,421
90,2017-01-24,19,451
90,2017-01-24,20,467
90,2017-01-24,21,314
90,2017-01-24,22,253
90,2017-01-24,23,157
90,2017-01-25,0,121
90,2017-01-25,1,67
90,2017-01-25,2,64
90,2017-01-25,3,26
90,2017-01-25,4,31
90,2017-01-25,5,69
90,2017-01-25,6,157
90,2017-01-25,7,287
90,2017-01-25,8,298
90,2017-01-25,9,300
90,2017-01-25,10,256
90,2017-01-25,11,234
90,2017-01-25,12,267
90,2017-01-25,13,281
90,2017-01-25,14,289
90,2017-01-25,15,257
90,2017-01-25,16,268
90,2017-01-25,17,301
90,2017-01-25,18,415
90,2017-01-25,19,402
90,2017-01-25,20,398
90,2017-01-25,21,332
90,2017-01-25,22,336
90,2017-01-25,23,226
90,2017-01-26,0,162
90,2017-01-26,1,87
90,2017-01-26,2,70
90,2017-01-26,3,43
90,2017-01-26,4,42
90,2017-01-26,5,60
90,2017-01-26,6,179
90,2017-01-26,7,263
90,2017-01-26,8,361
90,2017-01-26,9,351
90,2017-01-26,10,265
90,2017-01-26,11,249
90,2017-01-26,12,294
90,2017-01-26,13,287
90,2017-01-26,14,299
90,2017-01-26,15,268
90,2017-01-26,16,274
90,2017-01-26,17,344
90,2017-01-26,18,414
90,2017-01-26,19,439
90,2017-01-26,20,469
90,2017-01-26,21,383
90,2017-01-26,22,367
90,2017-01-26,23,263
90,2017-01-27,0,195
90,2017-01-27,1,133
90,2017-01-27,2,150
90,2017-01-27,3,88
90,2017-01-27,4,58
90,2017-01-27,5,78
90,2017-01-27,6,143
90,2017-01-27,7,275
90,2017-01-27,8,320
90,2017-01-27,9,357
90,2017-01-27,10,286
90,2017-01-27,11,270
90,2017-01-27,12,320
90,2017-01-27,13,300
90,2017-01-27,14,343
90,2017-01-27,15,327
90,2017-01-27,16,288
90,2017-01-27,17,389
90,2017-01-27,18,455
90,2017-01-27,19,482
90,2017-01-27,20,503
90,2017-01-27,21,401
90,2017-01-27,22,422
90,2017-01-27,23,387
90,2017-01-28,0,390
90,2017-01-28,1,304
90,2017-01-28,2,249
90,2017-01-28,3,159
90,2017-01-28,4,129
90,2017-01-28,5,77
90,2017-01-28,6,76
90,2017-01-28,7,99
90,2017-01-28,8,157
90,2017-01-28,9,288
90,2017-01-28,10,333
90,2017-01-28,11,372
90,2017-01-28,12,487
90,2017-01-28,13,444
90,2017-01-28,14,439
90,2017-01-28,15,436
90,2017-01-28,16,418
90,2017-01-28,17,422
90,2017-01-28,18,504
90,2017-01-28,19,523
90,2017-01-28,20,477
90,2017-01-28,21,406
90,2017-01-28,22,467
90,2017-01-28,23,427
90,2017-01-29,0,406
90,2017-01-29,1,357
90,2017-01-29,2,311
90,2017-01-29,3,195
90,2017-01-29,4,177
90,2017-01-29,5,102
90,2017-01-29,6,72
90,2017-01-29,7,83
90,2017-01-29,8,121
90,2017-01-29,9,169
90,2017-01-29,10,298
90,2017-01-29,11,343
90,2017-01-29,12,395
90,2017-01-29,13,441
90,2017-01-29,14,380
90,2017-01-29,15,364
90,2017-01-29,16,348
90,2017-01-29,17,372
90,2017-01-29,18,398
90,2017-01-29,19,310
90,2017-01-29,20,257
90,2017-01-29,21,230
90,2017-01-29,22,196
90,2017-01-29,23,129
90,2017-01-30,0,84
90,2017-01-30,1,60
90,2017-01-30,2,57
90,2017-01-30,3,32
90,2017-01-30,4,36
90,2017-01-30,5,62
90,2017-01-30,6,150
90,2017-01-30,7,255
90,2017-01-30,8,288
90,2017-01-30,9,305
90,2017-01-30,10,231
90,2017-01-30,11,220
90,2017-01-30,12,240
90,2017-01-30,13,230
90,2017-01-30,14,242
90,2017-01-30,15,260
90,2017-01-30,16,255
90,2017-01-30,17,299
90,2017-01-30,18,382
90,2017-01-30,19,345
90,2017-01-30,20,327
90,2017-01-30,21,295
90,2017-01-30,22,229
90,2017-01-30,23,122
90,2017-01-31,0,94
90,2017-01-31,1,64
90,2017-01-31,2,32
90,2017-01-31,3,28
90,2017-01-31,4,36
90,2017-01-31,5,48
90,2017-01-31,6,190
90,2017-01-31,7,280
90,2017-01-31,8,326
90,2017-01-31,9,327
90,2017-01-31,10,262
90,2017-01-31,11,239
90,2017-01-31,12,287
90,2017-01-31,13,270
90,2017-01-31,14,264
90,2017-01-31,15,249
90,2017-01-31,16,241
90,2017-01-31,17,307
90,2017-01-31,18,398
90,2017-01-31,19,387
90,2017-01-31,20,365
90,2017-01-31,21,362
90,2017-01-31,22,303
90,2017-01-31,23,183
91,2017-01-01,2,1
91,2017-01-01,5,1
91,2017-01-01,7,1
91,2017-01-01,9,1
91,2017-01-01,16,1
91,2017-01-02,0,1
91,2017-01-02,1,1
91,2017-01-02,2,1
91,2017-01-02,3,1
91,2017-01-02,4,3
91,2017-01-02,15,3
91,2017-01-03,0,1
91,2017-01-03,1,1
91,2017-01-03,6,1
91,2017-01-03,11,1
91,2017-01-03,20,1
91,2017-01-03,21,1
91,2017-01-04,7,1
91,2017-01-04,13,1
91,2017-01-05,7,1
91,2017-01-05,23,1
91,2017-01-06,1,1
91,2017-01-06,7,1
91,2017-01-06,18,1
91,2017-01-06,20,2
91,2017-01-06,21,1
91,2017-01-07,9,1
91,2017-01-07,10,1
91,2017-01-07,14,1
91,2017-01-07,15,1
91,2017-01-07,19,1
91,2017-01-07,22,1
91,2017-01-07,23,1
91,2017-01-08,1,1
91,2017-01-08,4,1
91,2017-01-08,14,2
91,2017-01-08,15,1
91,2017-01-08,22,1
91,2017-01-09,3,1
91,2017-01-09,7,1
91,2017-01-09,15,1
91,2017-01-10,3,6
91,2017-01-10,6,1
91,2017-01-10,7,1
91,2017-01-11,7,1
91,2017-01-11,23,2
91,2017-01-12,0,1
91,2017-01-12,2,1
91,2017-01-12,3,1
91,2017-01-12,6,1
91,2017-01-12,7,1
91,2017-01-12,8,1
91,2017-01-12,12,1
91,2017-01-12,21,1
91,2017-01-12,23,1
91,2017-01-13,16,1
91,2017-01-13,21,1
91,2017-01-14,1,1
91,2017-01-14,3,1
91,2017-01-14,7,1
91,2017-01-14,8,1
91,2017-01-14,16,1
91,2017-01-14,17,2
91,2017-01-15,5,1
91,2017-01-15,17,1
91,2017-01-15,21,1
91,2017-01-16,7,1
91,2017-01-16,14,1
91,2017-01-16,23,1
91,2017-01-17,7,1
91,2017-01-17,19,1
91,2017-01-18,5,1
91,2017-01-18,7,1
91,2017-01-18,23,1
91,2017-01-19,5,1
91,2017-01-19,7,1
91,2017-01-19,10,1
91,2017-01-19,13,1
91,2017-01-20,1,1
91,2017-01-20,5,1
91,2017-01-20,6,1
91,2017-01-20,7,1
91,2017-01-20,15,1
91,2017-01-20,16,1
91,2017-01-20,19,1
91,2017-01-20,22,3
91,2017-01-21,3,1
91,2017-01-21,6,1
91,2017-01-21,7,1
91,2017-01-21,18,1
91,2017-01-21,23,2
91,2017-01-22,2,1
91,2017-01-22,5,1
91,2017-01-22,14,1
91,2017-01-22,16,1
91,2017-01-22,20,1
91,2017-01-23,6,1
91,2017-01-23,7,1
91,2017-01-23,9,2
91,2017-01-23,22,1
91,2017-01-23,23,2
91,2017-01-24,3,1
91,2017-01-24,5,1
91,2017-01-24,6,1
91,2017-01-25,2,1
91,2017-01-25,7,1
91,2017-01-25,14,2
91,2017-01-26,1,1
91,2017-01-26,6,1
91,2017-01-26,14,1
91,2017-01-26,15,1
91,2017-01-26,21,1
91,2017-01-27,1,1
91,2017-01-27,22,1
91,2017-01-27,23,1
91,2017-01-28,3,2
91,2017-01-28,4,1
91,2017-01-28,8,1
91,2017-01-28,20,1
91,2017-01-28,22,1
91,2017-01-29,6,1
91,2017-01-29,15,1
91,2017-01-29,21,1
91,2017-01-30,6,1
91,2017-01-30,16,1
91,2017-01-30,18,1
91,2017-01-30,22,1
91,2017-01-31,5,1
92,2017-01-01,0,1
92,2017-01-01,1,2
92,2017-01-01,2,3
92,2017-01-01,3,3
92,2017-01-01,4,6
92,2017-01-01,5,8
92,2017-01-01,6,2
92,2017-01-01,7,2
92,2017-01-01,8,1
92,2017-01-01,10,1
92,2017-01-01,13,1
92,2017-01-01,14,1
92,2017-01-01,16,1
92,2017-01-01,17,2
92,2017-01-01,18,2
92,2017-01-01,19,1
92,2017-01-01,22,1
92,2017-01-01,23,1
92,2017-01-02,1,1
92,2017-01-02,5,1
92,2017-01-02,6,1
92,2017-01-02,10,1
92,2017-01-02,11,1
92,2017-01-02,12,1
92,2017-01-02,13,1
92,2017-01-02,14,1
92,2017-01-02,15,1
92,2017-01-02,18,2
92,2017-01-02,22,1
92,2017-01-03,1,2
92,2017-01-03,3,1
92,2017-01-03,6,1
92,2017-01-03,7,1
92,2017-01-03,8,1
92,2017-01-03,13,3
92,2017-01-03,14,1
92,2017-01-03,15,1
92,2017-01-03,18,1
92,2017-01-03,22,1
92,2017-01-04,0,2
92,2017-01-04,2,2
92,2017-01-04,4,1
92,2017-01-04,6,1
92,2017-01-04,8,1
92,2017-01-04,9,1
92,2017-01-04,10,1
92,2017-01-04,11,1
92,2017-01-04,13,1
92,2017-01-04,15,1
92,2017-01-04,16,2
92,2017-01-04,21,1
92,2017-01-04,23,1
92,2017-01-05,2,1
92,2017-01-05,4,1
92,2017-01-05,5,1
92,2017-01-05,6,1
92,2017-01-05,7,2
92,2017-01-05,9,1
92,2017-01-05,11,1
92,2017-01-05,12,1
92,2017-01-05,22,1
92,2017-01-05,23,1
92,2017-01-06,4,1
92,2017-01-06,5,1
92,2017-01-06,8,2
92,2017-01-06,9,2
92,2017-01-06,12,1
92,2017-01-07,1,1
92,2017-01-07,2,1
92,2017-01-07,3,1
92,2017-01-07,4,2
92,2017-01-07,14,1
92,2017-01-07,15,2
92,2017-01-07,16,1
92,2017-01-07,17,1
92,2017-01-07,18,1
92,2017-01-07,21,1
92,2017-01-07,22,1
92,2017-01-07,23,1
92,2017-01-08,0,1
92,2017-01-08,1,1
92,2017-01-08,2,1
92,2017-01-08,4,2
92,2017-01-08,5,2
92,2017-01-08,10,2
92,2017-01-08,13,1
92,2017-01-08,16,1
92,2017-01-08,19,2
92,2017-01-08,22,1
92,2017-01-09,0,1
92,2017-01-09,1,1
92,2017-01-09,2,1
92,2017-01-09,6,1
92,2017-01-09,7,1
92,2017-01-09,8,2
92,2017-01-09,11,2
92,2017-01-09,12,2
92,2017-01-09,13,2
92,2017-01-09,14,1
92,2017-01-09,19,1
92,2017-01-09,22,1
92,2017-01-10,7,1
92,2017-01-10,8,1
92,2017-01-10,15,1
92,2017-01-10,22,1
92,2017-01-11,4,1
92,2017-01-11,5,1
92,2017-01-11,12,3
92,2017-01-11,14,1
92,2017-01-11,15,2
92,2017-01-11,16,1
92,2017-01-11,20,1
92,2017-01-12,4,1
92,2017-01-12,5,1
92,2017-01-12,6,1
92,2017-01-12,8,1
92,2017-01-12,12,1
92,2017-01-12,18,1
92,2017-01-12,21,1
92,2017-01-12,23,2
92,2017-01-13,6,1
92,2017-01-13,8,2
92,2017-01-13,10,1
92,2017-01-13,12,1
92,2017-01-13,15,1
92,2017-01-13,17,2
92,2017-01-13,19,1
92,2017-01-13,21,1
92,2017-01-13,22,3
92,2017-01-13,23,2
92,2017-01-14,2,1
92,2017-01-14,3,2
92,2017-01-14,4,1
92,2017-01-14,5,1
92,2017-01-14,6,1
92,2017-01-14,8,2
92,2017-01-14,10,3
92,2017-01-14,11,1
92,2017-01-14,13,2
92,2017-01-14,16,4
92,2017-01-14,19,2
92,2017-01-14,20,1
92,2017-01-14,21,1
92,2017-01-14,23,1
92,2017-01-15,0,1
92,2017-01-15,2,1
92,2017-01-15,4,2
92,2017-01-15,5,1
92,2017-01-15,10,1
92,2017-01-15,12,1
92,2017-01-15,13,1
92,2017-01-15,16,3
92,2017-01-15,18,1
92,2017-01-15,23,1
92,2017-01-16,1,2
92,2017-01-16,8,2
92,2017-01-16,13,1
92,2017-01-16,14,1
92,2017-01-16,22,1
92,2017-01-17,1,1
92,2017-01-17,2,1
92,2017-01-17,4,1
92,2017-01-17,7,1
92,2017-01-17,8,1
92,2017-01-17,9,2
92,2017-01-17,15,2
92,2017-01-17,20,1
92,2017-01-17,23,1
92,2017-01-18,1,1
92,2017-01-18,7,1
92,2017-01-18,10,1
92,2017-01-18,12,3
92,2017-01-18,15,1
92,2017-01-18,16,1
92,2017-01-18,17,1
92,2017-01-18,23,1
92,2017-01-19,0,1
92,2017-01-19,6,1
92,2017-01-19,7,1
92,2017-01-19,12,1
92,2017-01-19,13,1
92,2017-01-19,15,1
92,2017-01-19,17,2
92,2017-01-19,21,1
92,2017-01-20,0,1
92,2017-01-20,2,1
92,2017-01-20,6,1
92,2017-01-20,7,1
92,2017-01-20,9,1
92,2017-01-20,10,2
92,2017-01-20,12,2
92,2017-01-20,17,2
92,2017-01-20,19,1
92,2017-01-20,20,1
92,2017-01-20,21,1
92,2017-01-21,4,1
92,2017-01-21,7,1
92,2017-01-21,8,1
92,2017-01-21,9,1
92,2017-01-21,10,2
92,2017-01-21,12,3
92,2017-01-21,15,1
92,2017-01-21,16,2
92,2017-01-21,17,1
92,2017-01-21,22,1
92,2017-01-21,23,2
92,2017-01-22,1,1
92,2017-01-22,4,2
92,2017-01-22,5,5
92,2017-01-22,6,2
92,2017-01-22,12,1
92,2017-01-22,13,1
92,2017-01-22,14,1
92,2017-01-22,15,1
92,2017-01-22,17,1
92,2017-01-22,18,1
92,2017-01-22,19,1
92,2017-01-22,20,2
92,2017-01-22,23,2
92,2017-01-23,1,1
92,2017-01-23,4,1
92,2017-01-23,5,2
92,2017-01-23,6,1
92,2017-01-23,7,1
92,2017-01-23,10,1
92,2017-01-23,11,1
92,2017-01-23,13,1
92,2017-01-23,14,1
92,2017-01-23,15,1
92,2017-01-23,23,1
92,2017-01-24,7,1
92,2017-01-24,12,2
92,2017-01-24,15,2
92,2017-01-24,17,1
92,2017-01-25,1,1
92,2017-01-25,3,1
92,2017-01-25,4,1
92,2017-01-25,14,1
92,2017-01-25,16,5
92,2017-01-25,17,9
92,2017-01-25,18,11
92,2017-01-25,19,3
92,2017-01-25,20,2
92,2017-01-25,21,3
92,2017-01-25,22,1
92,2017-01-26,1,2
92,2017-01-26,2,1
92,2017-01-26,3,2
92,2017-01-26,5,1
92,2017-01-26,9,1
92,2017-01-26,10,1
92,2017-01-26,13,2
92,2017-01-26,15,2
92,2017-01-26,16,1
92,2017-01-26,17,1
92,2017-01-26,19,1
92,2017-01-27,0,1
92,2017-01-27,4,1
92,2017-01-27,5,1
92,2017-01-27,13,2
92,2017-01-27,14,2
92,2017-01-27,15,1
92,2017-01-27,17,1
92,2017-01-27,19,3
92,2017-01-27,20,2
92,2017-01-27,22,1
92,2017-01-28,0,2
92,2017-01-28,1,5
92,2017-01-28,2,1
92,2017-01-28,3,1
92,2017-01-28,4,2
92,2017-01-28,5,1
92,2017-01-28,9,1
92,2017-01-28,10,2
92,2017-01-28,11,1
